orderitem_id,order_id,product_id,quantity,unit_price,discount,tax,shipping_cost,total_amount
94889,ORD0094889,P00018,3,529.81,0.25,95.37,4.08,1291.52
94890,ORD0094890,P00034,4,277.54,0.05,84.37,5.4,1144.42
94891,ORD0094891,P00014,3,418.89,0.1,135.72,8.46,1275.18
94892,ORD0094892,P00031,4,44.79,0.05,20.42,13.77,204.39
94893,ORD0094893,P00019,2,437.39,0,43.74,6.73,925.25
94894,ORD0094894,P00038,5,164.74,0,148.27,2.01,973.98
94895,ORD0094895,P00015,2,379.99,0.05,86.64,10.67,819.29
94896,ORD0094896,P00038,2,100.22,0,10.02,12.65,223.11
94897,ORD0094897,P00031,3,65.74,0,15.78,6.28,219.28
94898,ORD0094898,P00039,2,322.72,0.05,73.58,0.93,687.68
94899,ORD0094899,P00009,4,184.31,0,58.98,2.43,798.65
94900,ORD0094900,P00043,1,86.78,0.2,5.55,6.68,81.65
94901,ORD0094901,P00047,2,481.3,0.15,147.28,8.37,973.86
94902,ORD0094902,P00035,5,414.57,0.1,223.87,3.84,2093.28
94903,ORD0094903,P00050,2,189.98,0.2,36.48,7.27,347.72
94904,ORD0094904,P00028,4,288.37,0.1,51.91,4.51,1094.55
94905,ORD0094905,P00027,2,427.62,0,42.76,2.27,900.27
94906,ORD0094906,P00050,2,473.74,0,75.8,0.08,1023.36
94907,ORD0094907,P00047,3,397.28,0,59.59,3.65,1255.08
94908,ORD0094908,P00013,1,265.25,0.2,25.46,6.18,243.84
94909,ORD0094909,P00049,4,216.01,0,103.68,3.45,971.17
94910,ORD0094910,P00021,3,431.03,0,232.76,4.32,1530.17
94911,ORD0094911,P00048,3,235.02,0,0,6.28,711.34
94912,ORD0094912,P00031,3,169.36,0,40.65,5.4,554.13
94913,ORD0094913,P00017,4,98.25,0,47.16,8.32,448.48
94914,ORD0094914,P00048,3,485.82,0,116.6,9.66,1583.72
94915,ORD0094915,P00026,2,531.59,0,0,5.32,1068.5
94916,ORD0094916,P00048,1,537.68,0.05,25.54,2,538.34
94917,ORD0094917,P00013,5,403.82,0,363.44,3.26,2385.8
94918,ORD0094918,P00038,2,31.24,0.15,2.66,7.76,63.53
94919,ORD0094919,P00010,2,98.18,0,9.82,7.53,213.71
94920,ORD0094920,P00001,2,38.5,0,6.16,5.71,88.87
94921,ORD0094921,P00019,2,108.96,0,39.23,7.35,264.5
94922,ORD0094922,P00009,1,278.09,0,33.37,1.51,312.97
94923,ORD0094923,P00010,1,511.08,0.1,36.8,9.34,506.11
94924,ORD0094924,P00009,2,425.43,0,102.1,1.84,954.8
94925,ORD0094925,P00037,2,22.04,0,3.53,3.69,51.3
94926,ORD0094926,P00045,4,183.24,0.05,0,3.13,699.44
94927,ORD0094927,P00043,1,327.74,0,26.22,8.02,361.98
94928,ORD0094928,P00037,4,270.53,0.1,77.91,6.64,1058.46
94929,ORD0094929,P00009,3,33.35,0.05,4.75,1.25,101.05
94930,ORD0094930,P00019,5,152.62,0,137.36,5.9,906.36
94931,ORD0094931,P00041,5,40.93,0.05,23.33,0.32,218.07
94932,ORD0094932,P00044,1,157.19,0,12.58,9.63,179.4
94933,ORD0094933,P00001,1,342.8,0,27.42,9.08,379.3
94934,ORD0094934,P00029,1,283.07,0,14.15,9.62,306.84
94935,ORD0094935,P00032,4,129.07,0.05,24.52,5.21,520.2
94936,ORD0094936,P00017,4,451.15,0.05,308.59,11.44,2034.4
94937,ORD0094937,P00009,3,363.51,0.05,0,1.43,1037.43
94938,ORD0094938,P00046,4,518.18,0,248.73,7.71,2329.16
94939,ORD0094939,P00014,4,82.18,0.1,14.79,3.83,314.47
94940,ORD0094940,P00031,5,307.32,0.05,72.99,8.15,1540.91
94941,ORD0094941,P00029,4,239.2,0,47.84,8.88,1013.52
94942,ORD0094942,P00020,1,8.9,0,0.45,4.98,14.33
94943,ORD0094943,P00012,5,163.4,0,0,14.51,831.51
94944,ORD0094944,P00050,5,108.77,0,27.19,1.67,572.71
94945,ORD0094945,P00024,2,537.41,0,85.99,3.34,1164.15
94946,ORD0094946,P00003,1,277.45,0.05,13.18,4.94,281.7
94947,ORD0094947,P00028,5,235.45,0,58.86,12.45,1248.56
94948,ORD0094948,P00017,1,288.06,0.05,21.89,14.7,310.25
94949,ORD0094949,P00012,5,572.6,0,143.15,10.93,3017.08
94950,ORD0094950,P00023,2,419.43,0.1,0,14.29,769.26
94951,ORD0094951,P00001,3,529.47,0.05,181.08,11.5,1701.57
94952,ORD0094952,P00039,3,40.62,0,21.93,0.07,143.86
94953,ORD0094953,P00031,2,526.22,0.05,79.99,2.18,1081.99
94954,ORD0094954,P00028,4,502.34,0,160.75,9.9,2180.01
94955,ORD0094955,P00014,3,314.47,0,113.21,10.13,1066.75
94956,ORD0094956,P00001,1,273.49,0.05,20.79,6.3,286.91
94957,ORD0094957,P00046,5,532.51,0.05,126.47,7.11,2663
94958,ORD0094958,P00023,2,57.16,0.05,0,6.66,115.26
94959,ORD0094959,P00036,5,465.76,0,116.44,11.69,2456.93
94960,ORD0094960,P00030,3,525.04,0.2,151.21,2.35,1413.66
94961,ORD0094961,P00024,3,163.31,0.25,44.09,12.95,424.49
94962,ORD0094962,P00039,1,173.61,0.2,0,2.58,141.47
94963,ORD0094963,P00013,4,528.91,0.25,79.34,6.48,1672.55
94964,ORD0094964,P00002,5,521,0.1,281.34,12.62,2638.46
94965,ORD0094965,P00032,1,233.76,0.3,19.64,11.1,194.37
94966,ORD0094966,P00024,3,208,0.15,0,9.74,540.14
94967,ORD0094967,P00031,3,293.27,0.05,100.3,6.1,942.22
94968,ORD0094968,P00046,3,470.6,0,0,12.9,1424.7
94969,ORD0094969,P00018,5,160.22,0,64.09,8.66,873.85
94970,ORD0094970,P00002,1,184.83,0,9.24,8.55,202.62
94971,ORD0094971,P00044,1,119.16,0.05,13.58,6.08,132.86
94972,ORD0094972,P00022,2,531.68,0,85.07,2.69,1151.12
94973,ORD0094973,P00049,2,161.35,0.1,23.23,0.23,313.89
94974,ORD0094974,P00013,1,327.43,0.05,15.55,0.38,326.99
94975,ORD0094975,P00044,3,503.22,0,181.16,12.63,1703.45
94976,ORD0094976,P00009,5,420.86,0,105.22,1.55,2211.07
94977,ORD0094977,P00041,2,30.84,0,7.4,3.84,72.92
94978,ORD0094978,P00010,4,356.28,0.15,96.91,3.61,1311.87
94979,ORD0094979,P00041,2,301.17,0.1,65.05,1.31,608.47
94980,ORD0094980,P00035,1,226.62,0.05,0,7.72,223.01
94981,ORD0094981,P00044,2,68.46,0.2,8.76,4.61,122.91
94982,ORD0094982,P00049,1,564.2,0.15,23.98,5.42,508.97
94983,ORD0094983,P00028,5,406.26,0.2,130,14.46,1769.5
94984,ORD0094984,P00041,5,105.7,0,42.28,12.86,583.64
94985,ORD0094985,P00033,3,149.64,0.2,28.73,10.49,398.36
94986,ORD0094986,P00023,2,93.09,0,14.89,5.63,206.7
94987,ORD0094987,P00010,5,338.94,0,305.05,2.34,2002.09
94988,ORD0094988,P00030,2,558.55,0.15,75.96,7.33,1032.82
94989,ORD0094989,P00027,5,432.36,0.25,129.71,13.97,1765.03
94990,ORD0094990,P00034,3,379.15,0.1,81.9,0.94,1106.54
94991,ORD0094991,P00004,3,201.7,0,30.25,8.44,643.79
94992,ORD0094992,P00019,5,475.72,0.05,406.74,11.03,2677.44
94993,ORD0094993,P00019,5,169.1,0.2,81.17,2.29,759.86
94994,ORD0094994,P00004,2,173.8,0.15,14.77,13.18,323.41
94995,ORD0094995,P00024,2,403.42,0.2,32.27,9.09,686.83
94996,ORD0094996,P00049,1,481.67,0,38.53,10.83,531.03
94997,ORD0094997,P00007,1,357.06,0.15,54.63,13.38,371.51
94998,ORD0094998,P00032,1,547.41,0.05,41.6,7.66,569.3
94999,ORD0094999,P00012,3,353.61,0,84.87,3.97,1149.67
95000,ORD0095000,P00018,3,397.16,0,59.57,8.33,1259.38
95001,ORD0095001,P00007,5,128.91,0.15,43.83,10.62,602.32
95002,ORD0095002,P00044,3,326.59,0.05,167.54,11.99,1110.31
95003,ORD0095003,P00005,4,409.73,0.2,104.89,0.55,1416.58
95004,ORD0095004,P00036,5,85.78,0,21.44,9.42,459.76
95005,ORD0095005,P00019,3,439.79,0.05,62.67,2.86,1318.93
95006,ORD0095006,P00013,3,220.14,0,52.83,11.67,724.92
95007,ORD0095007,P00031,1,499.58,0.15,21.23,3.38,449.25
95008,ORD0095008,P00010,1,270.3,0.1,12.16,0.67,256.1
95009,ORD0095009,P00043,1,230.82,0.05,10.96,1.72,231.96
95010,ORD0095010,P00004,2,106.18,0,10.62,5.78,228.76
95011,ORD0095011,P00050,1,265.99,0,13.3,8.84,288.13
95012,ORD0095012,P00048,4,68.11,0.15,27.79,1.33,260.69
95013,ORD0095013,P00014,5,475.25,0.05,112.87,11.14,2381.45
95014,ORD0095014,P00042,4,86.06,0,41.31,9.64,395.19
95015,ORD0095015,P00030,2,97.04,0.2,12.42,11.79,179.47
95016,ORD0095016,P00015,2,101.76,0,10.18,10.11,223.81
95017,ORD0095017,P00009,2,249.22,0.25,67.29,6.76,447.88
95018,ORD0095018,P00031,1,259.32,0.05,19.71,11.38,277.44
95019,ORD0095019,P00017,3,186.83,0,44.84,3.04,608.37
95020,ORD0095020,P00047,3,82.82,0,19.88,2.56,270.9
95021,ORD0095021,P00036,4,415.1,0.1,74.72,10.93,1580.01
95022,ORD0095022,P00011,5,160.25,0.15,34.05,9.71,724.82
95023,ORD0095023,P00008,4,231.9,0,111.31,12.31,1051.22
95024,ORD0095024,P00039,4,142.59,0,45.63,3.96,619.95
95025,ORD0095025,P00046,4,492.84,0,236.56,11.21,2219.13
95026,ORD0095026,P00016,2,443.19,0,106.37,13.19,1005.94
95027,ORD0095027,P00046,5,385.3,0.05,91.51,9.37,1931.05
95028,ORD0095028,P00006,1,125.49,0.2,12.05,5.3,117.74
95029,ORD0095029,P00050,3,543,0.05,185.71,5.61,1738.87
95030,ORD0095030,P00005,5,438.78,0.05,250.1,0.92,2335.22
95031,ORD0095031,P00024,4,582.07,0.05,110.59,9.85,2332.31
95032,ORD0095032,P00031,2,160.66,0,38.56,4.14,364.02
95033,ORD0095033,P00028,4,136.66,0.1,0,14.22,506.2
95034,ORD0095034,P00036,3,103.63,0.05,14.77,11.93,322.05
95035,ORD0095035,P00047,1,13.61,0,1.63,0.76,16
95036,ORD0095036,P00004,3,116.33,0.2,33.5,14.15,326.84
95037,ORD0095037,P00018,5,485.21,0.1,109.17,12.01,2304.62
95038,ORD0095038,P00031,4,475.39,0.1,85.57,5.39,1802.36
95039,ORD0095039,P00045,3,8.62,0,3.1,4.06,33.02
95040,ORD0095040,P00003,5,89.73,0.2,17.95,6.1,382.97
95041,ORD0095041,P00013,4,476.66,0,152.53,10.67,2069.84
95042,ORD0095042,P00023,1,325.06,0.05,15.44,2.84,327.09
95043,ORD0095043,P00001,3,323.2,0,116.35,12.38,1098.33
95044,ORD0095044,P00035,2,270.88,0,0,5.99,547.75
95045,ORD0095045,P00033,3,266.53,0.05,136.73,1.08,897.42
95046,ORD0095046,P00044,2,142.66,0.1,20.54,12.34,289.67
95047,ORD0095047,P00011,4,561.56,0.05,106.7,1.46,2242.09
95048,ORD0095048,P00024,4,568.84,0.2,91.01,1.48,1912.78
95049,ORD0095049,P00030,3,17.41,0.1,3.76,4.07,54.84
95050,ORD0095050,P00022,5,420.37,0.05,159.74,12.75,2169.25
95051,ORD0095051,P00014,1,239.42,0.2,22.98,11.57,226.09
95052,ORD0095052,P00014,3,204.75,0.15,62.65,7.25,592.01
95053,ORD0095053,P00003,2,103.42,0,16.55,14.77,238.16
95054,ORD0095054,P00008,2,300.16,0,108.06,0.79,709.17
95055,ORD0095055,P00002,3,7.07,0.05,2.42,5.42,27.99
95056,ORD0095056,P00036,5,103.25,0.2,33.04,9.2,455.24
95057,ORD0095057,P00043,3,121.14,0,18.17,5.55,387.14
95058,ORD0095058,P00001,3,221.61,0,33.24,6.15,704.22
95059,ORD0095059,P00011,4,147.85,0.05,44.95,0.84,607.62
95060,ORD0095060,P00043,1,55.69,0.2,0,3.23,47.78
95061,ORD0095061,P00024,5,414.4,0.25,124.32,11.7,1690.02
95062,ORD0095062,P00048,1,154.79,0.2,6.19,14.92,144.94
95063,ORD0095063,P00019,2,79.72,0.05,12.12,11.96,175.55
95064,ORD0095064,P00015,4,127.53,0,61.21,6.95,578.28
95065,ORD0095065,P00040,3,126.99,0,45.72,3.62,430.31
95066,ORD0095066,P00024,2,167.6,0,16.76,9.38,361.34
95067,ORD0095067,P00002,5,144.69,0.25,43.41,8.1,594.1
95068,ORD0095068,P00034,1,333.68,0,60.06,9.43,403.17
95069,ORD0095069,P00037,2,57.01,0,9.12,11.77,134.91
95070,ORD0095070,P00038,1,341.98,0,17.1,1.51,360.59
95071,ORD0095071,P00029,3,477.4,0.1,154.68,6.91,1450.57
95072,ORD0095072,P00029,4,544.15,0.1,235.07,12.31,2206.32
95073,ORD0095073,P00022,3,106.6,0,15.99,13.5,349.29
95074,ORD0095074,P00026,1,563.87,0.2,36.09,6.68,493.87
95075,ORD0095075,P00048,1,543.75,0.1,24.47,7.83,521.68
95076,ORD0095076,P00018,4,403.41,0.05,122.64,4,1659.6
95077,ORD0095077,P00027,4,227.83,0,109.36,14.21,1034.89
95078,ORD0095078,P00025,4,42.5,0,8.5,13.72,192.22
95079,ORD0095079,P00023,2,475.23,0.05,108.35,7.21,1018.5
95080,ORD0095080,P00016,2,272.21,0.05,25.86,3.13,546.19
95081,ORD0095081,P00013,4,193.48,0.25,46.44,4.98,631.86
95082,ORD0095082,P00040,1,451.69,0.05,21.46,14.96,465.53
95083,ORD0095083,P00020,3,316.61,0.25,85.48,6.11,803.96
95084,ORD0095084,P00022,1,588.17,0,47.05,11.06,646.28
95085,ORD0095085,P00030,3,141.97,0,34.07,10.05,470.03
95086,ORD0095086,P00023,2,131.97,0,31.67,8.46,304.07
95087,ORD0095087,P00032,5,494.06,0.15,377.96,8.24,2485.96
95088,ORD0095088,P00025,3,375.07,0,56.26,14.95,1196.42
95089,ORD0095089,P00002,2,48.56,0.25,5.83,1.21,79.88
95090,ORD0095090,P00048,1,537.2,0,26.86,6.2,570.26
95091,ORD0095091,P00037,5,404.88,0,242.93,9.62,2276.95
95092,ORD0095092,P00005,1,506.02,0.05,57.69,0.76,539.17
95093,ORD0095093,P00004,1,71.34,0.15,3.03,0.62,64.29
95094,ORD0095094,P00023,1,288.1,0,23.05,10.51,321.66
95095,ORD0095095,P00043,1,413.05,0,0,6.06,419.11
95096,ORD0095096,P00018,3,122.74,0.1,16.57,10.08,358.05
95097,ORD0095097,P00008,5,120.6,0.1,27.14,3.9,573.74
95098,ORD0095098,P00018,4,326.58,0,156.76,6.75,1469.83
95099,ORD0095099,P00006,3,21.21,0.25,0,13.25,60.97
95100,ORD0095100,P00021,2,134.84,0,21.57,1.18,292.43
95101,ORD0095101,P00047,5,27.7,0.05,6.58,13.38,151.54
95102,ORD0095102,P00036,4,95.12,0.1,41.09,13.26,396.78
95103,ORD0095103,P00005,5,499.36,0.05,118.6,14.4,2504.96
95104,ORD0095104,P00037,4,334.78,0.1,60.26,0.68,1266.15
95105,ORD0095105,P00005,2,305.16,0,109.86,6.6,726.78
95106,ORD0095106,P00010,4,526.96,0,0,3.39,2111.23
95107,ORD0095107,P00039,5,585.34,0,0,1.86,2928.56
95108,ORD0095108,P00028,4,584.31,0,116.86,1.46,2455.56
95109,ORD0095109,P00002,4,408.7,0.05,0,8.09,1561.15
95110,ORD0095110,P00035,1,258.9,0,12.94,4.06,275.9
95111,ORD0095111,P00046,5,302.73,0,181.64,7.64,1702.93
95112,ORD0095112,P00039,3,13.38,0,3.21,0.94,44.29
95113,ORD0095113,P00039,4,285.53,0,137.05,6.58,1285.75
95114,ORD0095114,P00037,2,110.21,0.05,25.13,12.13,246.66
95115,ORD0095115,P00024,5,395.94,0,0,8.08,1987.78
95116,ORD0095116,P00005,4,466.22,0.05,212.6,12.36,1996.6
95117,ORD0095117,P00016,2,523.76,0,83.8,6.47,1137.79
95118,ORD0095118,P00050,4,320.36,0,102.52,14.69,1398.65
95119,ORD0095119,P00034,1,223.21,0.2,14.29,0.19,193.05
95120,ORD0095120,P00006,5,250.22,0.15,85.07,9.58,1158.08
95121,ORD0095121,P00007,2,560.11,0.2,44.81,10.78,951.77
95122,ORD0095122,P00027,4,581.7,0,116.34,1.84,2444.98
95123,ORD0095123,P00043,2,282.69,0,101.77,6.95,674.1
95124,ORD0095124,P00048,2,338.51,0,54.16,7.25,738.43
95125,ORD0095125,P00020,1,224.39,0.05,10.66,7.92,231.75
95126,ORD0095126,P00042,3,42.83,0,0,10.51,139
95127,ORD0095127,P00030,2,323.85,0,32.39,12.85,692.94
95128,ORD0095128,P00036,1,166.15,0.3,9.3,3.82,129.42
95129,ORD0095129,P00005,1,573.04,0,28.65,3.59,605.28
95130,ORD0095130,P00015,2,6.76,0.1,2.19,1.17,15.53
95131,ORD0095131,P00024,2,24.52,0.2,7.06,1.2,47.49
95132,ORD0095132,P00023,1,366.72,0,29.34,10.14,406.2
95133,ORD0095133,P00019,3,447.26,0,0,14.04,1355.82
95134,ORD0095134,P00004,2,455.8,0.1,41.02,12.87,874.33
95135,ORD0095135,P00035,5,425.66,0,170.26,7.1,2305.66
95136,ORD0095136,P00027,5,125.48,0,112.93,14.18,754.51
95137,ORD0095137,P00047,1,97.88,0.05,16.74,13.87,123.6
95138,ORD0095138,P00047,4,101.44,0.05,30.84,8.96,425.27
95139,ORD0095139,P00010,2,51.29,0,8.21,0.71,111.5
95140,ORD0095140,P00001,1,540.44,0.05,25.67,0.14,539.23
95141,ORD0095141,P00019,3,36.79,0.05,12.58,9.87,127.3
95142,ORD0095142,P00031,5,456.9,0,114.22,0.54,2399.26
95143,ORD0095143,P00017,1,336.15,0.05,15.97,11.58,346.89
95144,ORD0095144,P00017,2,64.28,0,6.43,9.88,144.87
95145,ORD0095145,P00026,1,371.08,0.1,16.7,7.32,357.99
95146,ORD0095146,P00008,4,516.8,0,165.38,8.05,2240.63
95147,ORD0095147,P00008,4,184.97,0.2,47.35,8.88,648.13
95148,ORD0095148,P00017,3,27.7,0,6.65,10,99.75
95149,ORD0095149,P00006,5,594.63,0,148.66,0.84,3122.65
95150,ORD0095150,P00035,3,100.61,0.3,10.56,12.03,233.87
95151,ORD0095151,P00044,3,443,0.15,90.37,3.55,1223.57
95152,ORD0095152,P00045,4,291.62,0.2,46.66,13.51,993.35
95153,ORD0095153,P00009,4,21.8,0,0,13.19,100.39
95154,ORD0095154,P00022,2,72.21,0,17.33,7.04,168.79
95155,ORD0095155,P00042,1,64.09,0.3,0,6.72,51.58
95156,ORD0095156,P00013,2,506.36,0.15,103.3,9.54,973.65
95157,ORD0095157,P00038,1,374.93,0.05,17.81,5.82,379.81
95158,ORD0095158,P00042,5,530.89,0.25,159.27,4.89,2155
95159,ORD0095159,P00046,4,182.12,0,58.28,3.62,790.38
95160,ORD0095160,P00043,1,572.3,0.1,25.75,2.55,543.37
95161,ORD0095161,P00029,5,393.53,0.1,88.54,13.83,1873.26
95162,ORD0095162,P00027,3,362.06,0.2,0,1.74,870.68
95163,ORD0095163,P00049,3,430.47,0.05,147.22,12.25,1386.31
95164,ORD0095164,P00045,5,318.79,0.05,121.14,3.18,1638.57
95165,ORD0095165,P00045,1,153.52,0,18.42,9.24,181.18
95166,ORD0095166,P00005,1,223.33,0,11.17,2.56,237.06
95167,ORD0095167,P00049,4,18.11,0.05,8.26,7.79,84.87
95168,ORD0095168,P00002,2,318.94,0.1,28.7,5.26,608.05
95169,ORD0095169,P00007,4,171.92,0.25,41.26,11.08,568.1
95170,ORD0095170,P00025,3,317.95,0,0,14.63,968.48
95171,ORD0095171,P00043,2,356.42,0.05,121.9,13.36,812.46
95172,ORD0095172,P00001,2,482.17,0,115.72,0.67,1080.73
95173,ORD0095173,P00043,1,335.49,0.05,0,10.83,329.55
95174,ORD0095174,P00035,3,185.11,0.05,63.31,8.24,599.11
95175,ORD0095175,P00005,1,224.53,0,11.23,8.06,243.82
95176,ORD0095176,P00032,4,110.48,0.05,50.38,0.96,471.16
95177,ORD0095177,P00049,5,438.2,0,109.55,1.25,2301.8
95178,ORD0095178,P00047,3,93.9,0,14.09,12.97,308.76
95179,ORD0095179,P00037,2,363.45,0.05,34.53,3.41,728.49
95180,ORD0095180,P00020,4,114.92,0,22.98,9.96,492.62
95181,ORD0095181,P00036,4,166.38,0.1,107.81,0.41,707.19
95182,ORD0095182,P00005,5,385.24,0.1,138.69,11.14,1883.41
95183,ORD0095183,P00034,4,255.89,0.05,116.69,6.95,1096.02
95184,ORD0095184,P00044,1,227.67,0,27.32,0.63,255.62
95185,ORD0095185,P00007,5,494.69,0.05,0,1.79,2351.57
95186,ORD0095186,P00016,1,132.26,0,10.58,0.48,143.32
95187,ORD0095187,P00009,3,251.03,0,60.25,10.96,824.3
95188,ORD0095188,P00046,5,300.32,0.05,114.12,7.1,1547.74
95189,ORD0095189,P00048,1,290.43,0,23.23,8.73,322.39
95190,ORD0095190,P00008,1,118.8,0.05,13.54,7.27,133.67
95191,ORD0095191,P00016,4,220.37,0,70.52,8.39,960.39
95192,ORD0095192,P00019,2,356.46,0.15,48.48,1.34,655.8
95193,ORD0095193,P00046,1,47.33,0.05,2.25,3.27,50.48
95194,ORD0095194,P00004,3,262.98,0.05,59.96,1.53,810.98
95195,ORD0095195,P00043,4,467.98,0.05,142.27,11.09,1931.68
95196,ORD0095196,P00044,4,515.19,0.1,148.37,1.47,2004.52
95197,ORD0095197,P00037,2,355.74,0,85.38,10.41,807.27
95198,ORD0095198,P00028,3,74.95,0.1,24.28,1.89,228.54
95199,ORD0095199,P00022,4,356.41,0.2,136.86,5.18,1282.55
95200,ORD0095200,P00049,2,109.95,0,26.39,7.28,253.57
95201,ORD0095201,P00019,2,394.49,0.05,59.96,3.87,813.36
95202,ORD0095202,P00047,1,429.55,0.25,0,3.73,325.89
95203,ORD0095203,P00030,4,121.05,0.1,78.44,14.23,528.45
95204,ORD0095204,P00034,5,518.05,0.05,196.86,1.9,2659.5
95205,ORD0095205,P00001,2,504.87,0.1,0,5.79,914.56
95206,ORD0095206,P00008,3,278.54,0,0,2.04,837.66
95207,ORD0095207,P00037,3,297.65,0,44.65,14.4,952
95208,ORD0095208,P00012,1,98.44,0.1,10.63,2.89,102.12
95209,ORD0095209,P00001,2,545.8,0.1,0,9.35,991.79
95210,ORD0095210,P00031,3,233.45,0.2,0,1.46,561.74
95211,ORD0095211,P00048,4,13.09,0.15,5.34,11.34,61.19
95212,ORD0095212,P00004,4,423.87,0.3,94.95,6.57,1288.36
95213,ORD0095213,P00038,5,289.88,0,0,4.7,1454.1
95214,ORD0095214,P00014,4,131.71,0,42.15,9.81,578.8
95215,ORD0095215,P00026,3,514.39,0,123.45,14.1,1680.72
95216,ORD0095216,P00030,4,343.51,0,164.88,7.78,1546.7
95217,ORD0095217,P00022,2,538.08,0.05,122.68,5.55,1150.58
95218,ORD0095218,P00002,4,437.02,0,87.4,7.3,1842.78
95219,ORD0095219,P00032,1,62.1,0,4.97,1.97,69.04
95220,ORD0095220,P00034,2,334.34,0.05,31.76,4.29,671.3
95221,ORD0095221,P00024,4,586.99,0.15,159.66,2.91,2158.34
95222,ORD0095222,P00042,5,519.19,0,0,8.92,2604.87
95223,ORD0095223,P00022,3,77.06,0.05,17.57,8.24,245.43
95224,ORD0095224,P00048,4,485.38,0.25,72.81,13.15,1542.1
95225,ORD0095225,P00044,2,268.92,0,43.03,5.33,586.2
95226,ORD0095226,P00007,5,587.6,0,235.04,7.06,3180.1
95227,ORD0095227,P00036,3,160.53,0.1,21.67,10.24,465.34
95228,ORD0095228,P00034,2,68.76,0.1,9.9,11.85,145.52
95229,ORD0095229,P00033,3,225.73,0.1,109.7,1.44,720.61
95230,ORD0095230,P00015,4,376.87,0.25,56.53,11.02,1198.16
95231,ORD0095231,P00020,3,341.69,0.1,110.71,9.9,1043.17
95232,ORD0095232,P00035,3,492.86,0.2,141.94,7.61,1332.41
95233,ORD0095233,P00044,5,395.52,0,237.31,1.88,2216.79
95234,ORD0095234,P00030,2,171.68,0.1,24.72,7.33,341.07
95235,ORD0095235,P00046,4,254.66,0.1,110.01,4.45,1031.24
95236,ORD0095236,P00045,5,430.42,0.2,206.6,1.75,1930.03
95237,ORD0095237,P00050,3,478.67,0.05,163.71,14.63,1542.55
95238,ORD0095238,P00028,1,505.05,0.1,36.36,1.32,492.22
95239,ORD0095239,P00037,4,308.06,0.15,188.53,6.62,1242.55
95240,ORD0095240,P00011,5,569.82,0.25,106.84,9.66,2253.33
95241,ORD0095241,P00020,1,149.77,0,17.97,8.72,176.46
95242,ORD0095242,P00018,2,231.96,0.25,0,6.26,354.2
95243,ORD0095243,P00033,3,581.27,0.1,282.5,13.85,1865.78
95244,ORD0095244,P00022,4,447.77,0,143.29,3.48,1937.85
95245,ORD0095245,P00002,5,266.87,0.1,60.05,4.77,1265.73
95246,ORD0095246,P00042,1,466.96,0,23.35,6.76,497.07
95247,ORD0095247,P00014,5,212.82,0.05,80.87,3.73,1095.49
95248,ORD0095248,P00028,1,331.34,0.05,25.18,13.72,353.67
95249,ORD0095249,P00040,4,583.97,0.1,378.41,3.01,2483.71
95250,ORD0095250,P00004,5,387.05,0.05,147.08,2.49,1988.06
95251,ORD0095251,P00010,1,31.4,0,2.51,7.03,40.94
95252,ORD0095252,P00006,1,418.13,0,20.91,4.72,443.76
95253,ORD0095253,P00029,5,351.76,0,140.7,12.28,1911.78
95254,ORD0095254,P00022,3,103.26,0.1,33.46,10.95,323.21
95255,ORD0095255,P00025,2,238.89,0.2,30.58,6.69,419.49
95256,ORD0095256,P00029,1,552.39,0.3,69.6,4.37,460.64
95257,ORD0095257,P00049,4,380.45,0,76.09,2.8,1600.69
95258,ORD0095258,P00014,4,365.18,0.15,148.99,1.29,1391.89
95259,ORD0095259,P00030,4,43.01,0.15,11.7,13.92,171.85
95260,ORD0095260,P00003,3,387.49,0.3,97.65,8.22,919.6
95261,ORD0095261,P00002,1,309.12,0.1,13.91,3.34,295.46
95262,ORD0095262,P00050,3,339.32,0,81.44,8.82,1108.22
95263,ORD0095263,P00013,5,205.57,0,51.39,5.74,1084.98
95264,ORD0095264,P00011,5,178.51,0,0,3.27,895.82
95265,ORD0095265,P00019,3,348.61,0.15,44.45,5.49,938.9
95266,ORD0095266,P00036,3,344.47,0,124.01,2.86,1160.28
95267,ORD0095267,P00043,2,43.93,0,4.39,1.69,93.94
95268,ORD0095268,P00049,2,523.84,0.3,36.67,14.74,784.79
95269,ORD0095269,P00050,5,100.19,0,25.05,6.26,532.26
95270,ORD0095270,P00042,3,305.02,0,109.81,4.34,1029.21
95271,ORD0095271,P00007,4,474.29,0.15,193.51,0.11,1806.21
95272,ORD0095272,P00020,2,154.89,0.05,23.54,6.35,324.18
95273,ORD0095273,P00043,4,480.41,0,153.73,14.6,2089.97
95274,ORD0095274,P00045,2,467.73,0.1,101.03,4.89,947.83
95275,ORD0095275,P00032,3,70.29,0.15,14.34,10.18,203.76
95276,ORD0095276,P00043,3,123.26,0.05,28.1,9.11,388.5
95277,ORD0095277,P00039,1,471.47,0,56.58,3.6,531.65
95278,ORD0095278,P00027,4,207.96,0.05,94.83,10.58,895.66
95279,ORD0095279,P00020,1,562.82,0.1,25.33,14.85,546.72
95280,ORD0095280,P00004,5,53.49,0.05,12.7,3.92,270.7
95281,ORD0095281,P00003,1,185.27,0.15,7.87,14.35,179.7
95282,ORD0095282,P00032,1,32.57,0.15,3.32,6.95,37.95
95283,ORD0095283,P00048,5,460.16,0,276.1,5.3,2582.2
95284,ORD0095284,P00050,5,9.97,0,5.98,1.23,57.06
